simulation time (min);1440.0;only events that occure within the simulation time are considered (changes after that time are ignored)
StationId;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;25;26;27;28;29;30;31;32;33;34;35;36;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;69;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;87;88;89;90;91;92;93;94;95;96;97;98;99;100;101;102;103;104;105;106;107;108;109;110;111;112;113;114;115;116;117;118;119;120;121;122;123;124;125;126;127;128;129;130;131;132;133;134;135;136;137;138;139;140;141;142;143;144;145;146;147;148;149;150;151;152;153;154;155;156;157;158;159;160;161;162;163;164;165;166;167;168;169;170;171;172;173;174;175
Capacity;24;24;24;18;24;27;24;21;24;24;24;24;24;24;24;21;21;24;24;24;30;24;24;24;24;24;24;24;24;24;27;27;18;24;24;24;24;24;27;24;21;24;24;21;21;24;24;24;24;24;27;24;24;21;24;24;24;24;21;24;24;24;24;24;24;21;27;24;24;24;24;24;24;24;22;24;24;24;27;24;24;24;24;27;21;24;24;24;30;24;24;24;21;24;27;27;24;24;24;24;24;24;21;24;18;18;24;27;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;21;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;18;24;20;24;24;24;24;24;24;24;12;24;24;24;24;24;24;24;24;24;24
#available bikes per station at time (in seconds) from start
19920;21;23;15;6;2;13;3;14;17;5;13;4;6;10;14;5;3;3;14;2;20;13;8;4;5;7;19;6;19;19;15;12;8;4;5;5;0;0;6;1;10;6;0;1;12;0;0;2;2;9;9;2;1;5;2;23;11;10;4;14;18;20;8;12;2;10;16;14;10;10;6;11;9;10;6;6;3;17;27;14;3;10;4;7;11;22;21;6;17;13;15;23;15;17;15;17;10;10;0;5;14;8;15;17;9;10;8;2;18;8;17;7;9;10;21;6;16;14;10;17;23;6;5;14;5;7;2;7;10;15;18;18;6;12;5;12;15;6;16;15;18;13;1;1;4;9;5;8;16;6;8;3;14;7;4;23;9;15;11;5;18;8;17;0;5;6;19;3;7
20220;22;23;15;6;2;12;3;13;18;5;12;5;6;10;14;5;4;3;14;1;18;13;8;4;6;7;19;6;19;19;14;12;8;3;5;3;0;1;6;1;9;6;0;1;11;0;0;2;3;9;8;4;0;6;2;23;11;10;4;14;19;20;8;13;2;11;16;14;9;10;6;11;9;9;6;6;4;17;27;14;3;10;4;7;10;22;21;6;17;12;15;24;16;17;15;16;10;10;0;5;14;9;15;17;9;10;8;2;18;8;17;7;9;10;20;6;17;15;10;17;23;7;6;14;7;7;2;6;10;15;19;18;6;12;5;12;15;7;15;15;18;13;1;1;5;11;5;8;16;6;8;3;14;7;3;22;9;16;11;5;19;7;17;0;5;5;20;3;6
20520;21;23;15;6;2;13;3;12;17;7;12;5;6;10;14;5;3;3;16;1;19;13;7;5;6;7;19;6;19;18;14;12;8;3;5;3;0;1;6;1;9;5;0;1;10;1;1;2;3;9;8;4;0;5;2;23;11;9;4;17;19;20;8;13;2;12;15;12;9;10;5;11;9;10;9;6;4;17;27;14;3;10;4;7;10;22;21;5;18;12;16;24;18;16;15;16;10;9;0;6;14;9;15;18;10;10;8;2;18;8;16;7;9;10;20;6;18;15;10;17;23;7;6;14;6;8;1;5;8;15;19;18;6;12;5;12;15;7;15;15;18;13;0;1;5;11;5;8;15;6;8;2;14;6;3;22;11;15;11;8;19;8;18;0;5;6;20;3;6
20820;21;23;14;6;2;14;3;12;18;6;12;5;6;10;14;6;2;4;16;1;19;13;6;5;6;7;19;5;19;18;14;14;8;3;5;3;0;1;5;0;9;4;0;2;10;1;1;1;3;9;9;4;0;5;2;23;11;8;2;17;19;21;8;13;2;13;15;12;9;8;4;11;8;11;9;4;4;17;27;15;3;10;4;7;11;22;21;5;18;12;16;24;17;16;15;16;11;9;0;4;13;9;15;20;10;11;7;2;17;8;16;7;9;10;20;6;18;15;10;17;23;6;6;13;6;9;1;5;8;16;19;17;6;12;5;11;15;7;14;15;18;13;1;1;5;11;4;8;14;6;8;2;14;6;3;21;10;15;11;8;19;8;20;0;4;6;20;3;7
21120;21;23;14;6;2;14;3;12;18;6;12;5;6;11;14;6;3;4;15;1;19;13;6;5;6;7;18;5;19;18;13;16;7;4;5;3;0;1;5;0;8;4;0;3;10;1;1;0;3;8;8;4;0;5;1;23;10;9;2;17;20;20;7;13;2;13;15;12;9;8;4;11;8;10;11;2;3;18;27;15;3;10;5;9;11;22;20;5;21;12;16;24;18;16;15;16;11;9;0;4;13;9;15;20;10;11;7;2;18;8;16;7;9;10;20;6;18;14;10;17;22;6;7;14;6;9;1;5;8;15;19;17;6;12;5;11;15;7;14;15;18;13;2;1;5;11;4;8;13;6;8;2;14;6;3;21;9;15;11;8;19;8;20;1;2;5;21;3;6
21420;21;23;14;5;2;13;3;12;18;6;12;4;7;11;14;6;4;4;13;1;19;14;6;5;6;7;19;5;19;18;13;16;7;4;5;3;0;2;6;0;9;4;0;3;11;1;1;0;3;8;8;4;1;4;1;23;10;9;2;17;21;20;6;11;3;13;16;11;9;8;4;10;7;10;13;2;3;18;27;14;3;10;6;10;11;23;21;5;20;13;16;24;19;15;15;18;11;9;0;4;13;8;15;20;10;11;6;1;18;8;17;7;8;10;20;6;18;14;10;17;23;4;7;14;6;9;1;5;8;15;19;17;6;12;5;12;15;7;15;15;18;13;3;1;5;11;4;9;11;4;8;2;14;6;3;22;9;15;11;6;19;8;21;1;2;5;21;3;5
21720;21;23;14;5;1;13;3;12;18;6;13;4;7;13;14;6;5;4;13;1;19;14;6;4;7;7;19;4;19;20;12;16;8;4;5;3;0;1;5;0;9;4;0;3;12;1;1;0;3;9;8;4;1;3;1;23;9;8;2;18;21;20;6;11;3;13;15;10;9;8;4;9;5;11;13;3;3;17;27;14;3;10;6;11;11;24;21;5;20;13;16;24;19;15;15;18;12;8;0;3;12;7;15;20;10;11;5;1;18;8;17;7;8;11;20;6;18;14;10;17;23;4;8;14;7;9;1;4;7;15;19;16;5;12;5;12;15;7;16;14;18;13;3;1;5;12;4;9;11;4;8;2;13;6;3;21;8;15;11;6;19;9;21;3;2;5;21;3;4
22020;21;23;15;4;1;13;3;12;17;6;13;5;7;13;13;6;4;3;13;3;18;13;6;5;5;7;18;4;19;20;12;17;8;4;4;3;1;1;5;0;7;4;1;3;12;1;1;0;3;9;7;4;2;0;2;22;9;7;2;18;21;20;7;12;2;13;15;9;9;8;6;9;5;12;13;3;3;17;27;14;2;10;6;13;11;24;22;5;19;13;16;24;19;16;15;18;11;8;0;3;12;6;15;21;9;11;6;1;17;8;16;7;8;10;20;6;18;14;10;17;23;4;7;14;6;10;1;4;8;15;17;16;5;12;5;12;15;7;16;14;18;13;3;1;5;13;4;9;11;4;7;1;14;6;5;21;7;15;11;5;19;9;21;3;2;6;21;1;3
22320;21;23;15;4;1;12;4;11;16;5;13;5;7;12;13;6;4;4;11;2;18;13;6;5;5;7;18;4;18;20;12;17;8;4;5;3;1;2;5;0;7;4;1;3;12;1;1;1;4;9;7;4;1;1;2;22;9;6;2;18;22;20;6;11;2;13;15;9;9;8;6;9;5;12;13;3;1;17;27;14;2;10;6;14;11;24;23;5;18;14;16;24;18;17;15;17;10;8;0;3;11;4;14;22;9;11;7;1;17;9;16;7;8;10;20;6;19;14;10;17;23;4;6;14;6;12;0;5;7;16;17;16;6;12;5;12;15;7;15;14;17;13;2;1;5;13;4;9;11;4;7;1;14;6;4;22;7;13;11;6;19;7;21;3;2;7;21;1;3
22620;21;23;16;4;1;11;4;11;15;5;13;6;6;12;13;4;3;6;11;2;19;13;6;3;5;7;18;4;18;20;12;16;8;4;4;3;1;2;5;0;6;3;1;2;12;1;1;1;4;9;10;4;1;2;2;22;9;7;4;18;22;21;5;11;2;11;14;9;9;9;6;10;7;12;12;3;1;17;27;14;1;10;6;14;11;24;23;5;18;14;16;22;18;17;15;17;9;8;0;3;11;4;14;21;9;11;8;1;17;8;16;8;8;10;20;6;21;14;10;18;22;5;5;12;6;12;0;5;8;16;16;16;4;13;5;11;16;7;15;15;17;13;4;1;4;13;3;9;12;5;7;1;14;6;4;23;7;13;11;7;20;8;23;4;4;7;21;0;3
22920;21;23;14;4;1;11;4;10;14;6;14;7;6;10;13;4;4;7;12;1;19;13;6;3;5;7;18;3;18;20;12;15;9;3;5;3;0;4;5;1;7;3;1;2;12;1;1;1;3;8;10;4;1;2;2;22;9;6;4;18;23;21;6;11;0;11;14;10;9;9;5;9;7;12;12;3;2;17;27;16;1;10;6;13;10;24;23;5;19;14;16;22;18;17;15;17;11;8;0;3;10;4;13;21;9;11;8;1;17;9;15;8;8;11;20;6;21;14;10;18;22;4;4;12;6;12;0;4;7;15;16;16;5;13;5;12;16;7;15;14;19;13;2;1;4;13;4;9;11;5;8;1;14;6;4;23;7;12;11;8;19;8;23;4;3;7;21;0;4
23220;22;24;14;4;1;11;5;10;16;5;14;7;6;10;12;3;4;9;12;1;19;12;6;3;6;7;18;3;18;20;12;15;10;2;4;3;0;3;4;1;8;3;1;2;10;1;1;1;3;8;10;4;0;2;2;21;8;6;5;19;23;21;6;10;1;11;14;9;8;9;5;9;7;12;12;3;0;18;27;17;1;9;6;14;10;24;23;4;17;13;16;22;18;17;15;17;11;8;0;3;11;3;13;21;9;11;8;1;17;9;15;8;8;11;20;7;21;14;10;18;21;3;4;12;6;11;1;4;6;14;17;16;7;13;4;12;16;7;17;14;19;13;4;1;3;13;4;10;11;6;7;1;14;7;3;23;7;12;11;9;19;8;23;5;3;12;21;0;4
23520;21;24;13;4;1;11;5;10;16;4;14;7;6;10;12;3;4;9;12;1;19;12;6;3;7;7;18;3;18;19;12;15;9;2;4;3;1;3;3;1;5;3;1;3;10;1;1;1;2;8;10;5;1;1;2;22;8;9;5;19;23;22;6;10;1;11;14;6;7;10;5;10;8;12;12;3;1;18;27;17;1;9;6;13;10;24;23;4;18;13;16;22;18;18;13;16;11;8;0;2;11;3;13;22;10;11;9;1;17;9;14;8;8;11;20;7;21;14;10;18;16;3;4;12;6;11;1;4;7;10;16;16;7;13;3;13;14;8;17;14;19;13;4;1;3;13;4;11;11;6;7;1;14;7;3;20;7;13;10;10;20;8;23;6;3;13;20;0;4
23820;21;24;14;4;1;11;5;10;18;4;14;7;5;9;12;3;4;9;12;1;20;12;6;3;7;6;17;5;18;19;12;15;9;2;4;3;1;3;2;2;4;4;1;3;11;1;0;1;2;7;10;5;2;0;2;23;8;9;5;19;23;22;6;10;0;11;13;5;8;11;5;11;9;12;12;3;1;18;27;15;1;9;5;13;10;24;23;3;18;12;17;21;17;18;13;15;11;7;0;3;11;3;13;22;10;11;8;1;19;9;14;9;8;11;19;8;21;14;10;18;16;3;5;13;6;11;0;4;7;10;16;16;8;12;3;13;14;8;16;14;19;13;4;1;4;13;4;11;12;6;7;1;14;6;3;20;6;13;10;10;19;9;24;7;3;14;21;1;2
24120;20;24;14;4;1;10;3;10;18;2;14;7;5;9;12;4;4;10;13;1;20;12;5;4;7;6;17;5;17;19;12;15;8;1;4;2;2;3;3;2;4;4;1;4;10;1;0;1;2;7;10;5;3;0;2;23;8;9;3;19;22;22;6;10;1;12;13;5;8;13;5;11;8;12;12;3;1;18;27;15;1;9;5;13;10;23;24;4;19;12;17;21;17;19;14;15;11;6;0;3;11;2;13;22;10;11;8;2;19;9;14;9;9;11;19;8;21;14;9;18;16;4;5;13;6;10;0;3;6;10;16;15;9;12;3;14;14;8;16;13;19;13;4;1;4;13;5;8;12;6;8;1;14;6;3;19;6;13;10;9;20;10;23;7;4;14;21;2;3
24420;21;24;13;6;1;10;1;10;20;2;14;7;4;9;12;4;4;10;14;1;19;13;5;5;7;6;17;5;18;18;12;15;8;1;4;2;3;4;4;2;4;5;1;4;10;1;0;0;2;7;10;7;3;2;4;23;8;9;3;19;22;21;5;8;1;12;13;5;8;14;5;12;8;12;12;3;2;18;27;15;2;9;5;14;9;23;24;3;19;12;16;21;17;20;15;15;11;6;1;3;11;3;12;21;10;11;9;1;18;9;13;9;8;11;19;8;20;14;9;18;16;3;5;13;6;10;0;3;5;10;17;15;9;11;3;14;14;8;16;14;19;13;5;1;4;13;4;8;14;7;9;2;14;7;4;19;6;13;9;10;19;10;23;7;4;14;21;1;3
24720;21;24;12;5;2;10;1;10;20;2;14;7;5;8;12;4;5;10;14;1;18;13;5;5;7;6;17;4;18;18;12;16;8;1;4;2;4;4;3;2;5;2;1;4;10;0;0;0;2;7;8;8;3;1;4;23;8;9;3;19;21;20;5;8;1;12;13;4;7;14;6;12;8;12;12;4;1;19;27;16;1;9;5;14;9;23;24;4;20;14;16;21;18;20;15;15;11;7;2;2;11;5;12;21;10;12;9;3;18;9;13;9;8;11;19;8;20;14;8;18;16;3;4;13;6;10;0;2;5;10;17;15;9;11;3;14;14;8;15;14;19;13;4;1;4;13;4;8;13;7;8;3;15;6;4;20;6;14;9;11;19;12;23;7;4;14;21;1;3
25020;21;24;12;4;2;9;2;10;21;2;14;7;4;8;12;4;5;11;15;1;16;13;5;5;7;6;17;3;18;18;12;16;7;4;4;2;5;3;3;2;5;1;0;4;10;2;0;0;1;7;7;8;1;2;4;23;8;9;4;19;20;19;5;8;1;12;15;2;7;14;6;12;9;12;12;4;1;19;27;16;1;9;5;13;9;23;24;4;20;14;16;21;17;21;15;15;12;7;2;2;11;9;12;21;10;12;9;3;19;9;13;9;8;11;19;8;20;15;8;18;16;3;4;12;5;11;0;4;5;10;18;16;10;11;3;14;14;7;16;14;19;13;3;1;4;13;4;7;14;6;8;3;16;5;3;19;7;12;9;12;17;12;22;7;4;14;21;1;3
25320;22;23;10;4;2;6;2;10;20;2;14;7;3;8;12;4;5;10;14;0;16;14;6;4;7;6;15;3;18;17;12;16;8;3;4;2;5;2;4;2;5;2;0;3;10;2;0;0;1;7;7;6;0;3;4;23;8;8;4;19;20;16;5;8;1;12;15;2;7;14;7;12;11;12;13;5;2;18;27;16;2;9;5;12;9;23;24;4;20;15;15;22;17;21;15;15;11;8;2;2;11;7;12;20;9;11;9;3;18;9;13;7;8;11;19;8;19;15;7;18;14;2;4;12;4;11;1;3;5;10;18;16;10;10;3;13;13;7;16;14;19;14;4;2;4;13;3;7;14;6;7;3;16;3;3;19;10;10;9;12;16;12;22;6;4;15;21;0;2
25620;23;23;10;3;2;6;3;9;19;2;12;7;4;8;12;4;5;9;14;1;17;14;6;4;7;6;15;2;18;16;12;15;8;4;4;1;4;2;3;2;4;2;0;2;9;3;0;1;1;6;7;5;1;5;4;23;8;9;3;18;20;16;4;7;3;11;15;1;7;14;7;12;11;12;12;4;1;19;27;17;2;9;5;12;8;24;22;4;21;15;15;20;17;19;15;15;10;9;2;2;11;6;12;21;9;10;8;3;18;9;13;5;8;11;19;8;19;16;6;18;14;1;4;7;4;11;2;3;8;8;16;16;10;10;2;13;13;7;15;13;19;14;2;2;7;13;3;6;14;4;7;3;15;2;4;19;9;11;10;14;15;11;23;6;4;15;21;1;4
25920;23;23;10;3;2;6;3;9;19;3;12;7;4;10;12;5;3;8;13;1;16;12;6;4;7;6;16;3;18;16;12;15;8;6;4;0;4;1;4;3;4;2;0;1;8;6;1;1;1;7;6;5;1;5;3;23;7;9;3;18;19;15;4;6;3;11;15;1;7;13;7;11;10;13;12;4;2;19;26;17;2;9;5;12;9;24;23;4;20;15;15;20;17;17;14;15;10;7;2;2;11;5;10;19;9;10;9;2;19;9;13;5;8;10;19;8;18;16;5;17;14;1;4;5;5;12;2;4;7;8;17;16;10;8;3;13;13;6;13;13;19;14;2;2;8;13;3;6;13;5;8;3;14;4;5;20;13;11;9;14;14;12;22;8;4;15;20;1;4
26220;23;21;9;3;2;7;3;10;18;2;12;7;5;11;13;6;3;8;12;2;16;13;6;3;7;6;15;2;18;15;12;16;8;4;3;0;6;1;3;2;5;4;0;1;8;5;2;1;1;7;7;5;2;6;3;23;7;10;3;15;17;14;5;6;3;11;12;0;7;13;8;11;11;14;12;5;3;18;26;17;1;9;5;13;8;23;23;4;17;17;16;19;15;17;14;16;10;7;3;2;10;4;10;18;9;10;9;2;18;9;12;5;8;10;18;8;19;15;5;17;13;1;8;4;4;12;3;4;7;8;15;16;10;7;3;17;13;7;12;13;19;14;3;2;7;14;5;6;13;4;8;3;14;4;6;19;14;11;10;15;14;12;21;8;4;14;19;1;3
26520;22;21;9;3;1;9;3;9;16;3;12;7;7;11;12;6;3;9;12;2;17;14;6;2;6;6;14;3;18;14;12;16;7;4;2;1;8;1;3;3;5;3;0;0;8;3;3;3;0;7;7;5;4;6;3;23;7;11;3;14;18;14;5;6;3;10;13;0;7;14;8;11;10;14;10;5;4;19;26;16;1;9;5;11;5;22;23;4;17;17;16;19;14;16;14;16;11;8;3;1;10;3;10;20;9;10;9;2;18;9;12;5;9;10;19;8;19;14;5;16;12;3;11;4;4;12;5;5;7;9;15;16;10;5;2;17;13;8;12;13;19;14;5;2;6;14;6;6;11;6;7;3;13;4;9;19;14;8;10;16;13;11;21;9;4;15;19;1;2
26820;22;20;9;3;1;9;2;9;16;1;12;7;7;11;12;6;3;11;12;2;14;14;6;2;6;6;15;2;18;12;12;18;7;2;1;3;7;1;5;3;5;3;0;2;9;3;3;5;0;4;7;7;4;6;5;22;7;10;3;14;18;15;7;5;3;8;13;0;7;14;8;11;10;13;10;5;3;19;26;16;1;9;7;13;5;22;21;5;17;17;16;18;13;12;14;15;11;9;3;2;9;3;9;20;9;10;9;3;17;9;12;4;8;10;18;8;19;15;5;16;12;2;10;4;3;11;6;5;6;9;15;16;9;5;0;16;13;8;11;12;19;13;5;2;6;14;6;6;11;6;7;3;11;4;9;18;11;7;10;17;12;13;20;9;4;15;19;1;3
27120;23;20;9;3;2;8;2;10;17;1;12;7;7;11;12;6;2;10;15;1;14;14;7;1;6;6;17;2;17;10;11;19;7;3;1;3;6;1;5;3;7;5;0;3;9;3;3;6;0;4;11;8;5;7;7;22;7;11;3;15;16;16;6;4;3;8;13;0;7;15;8;13;10;15;10;7;2;18;26;14;1;9;7;14;3;22;20;5;17;15;16;18;13;12;14;15;11;9;2;2;9;7;8;21;9;10;8;2;17;9;12;4;8;9;18;9;19;15;7;16;12;1;10;4;5;11;6;6;6;10;14;16;8;5;0;16;12;8;13;12;18;13;7;2;3;14;6;7;11;6;7;3;10;4;8;18;11;5;10;19;10;14;19;9;4;15;19;1;4
27420;23;20;10;2;2;8;3;10;16;2;12;7;7;11;13;6;1;10;15;1;15;14;5;1;6;6;16;2;17;10;11;19;8;4;2;3;8;1;5;3;7;6;0;3;10;4;3;5;1;5;11;9;4;8;7;23;6;11;3;15;16;17;6;4;4;8;13;1;8;15;9;13;10;15;11;9;2;18;26;15;1;9;8;12;3;22;21;5;17;17;16;18;13;12;15;16;9;9;2;3;9;4;7;21;9;10;7;2;17;10;12;5;8;8;18;10;18;15;7;16;12;1;10;4;5;11;6;8;10;10;14;16;9;5;0;15;12;7;12;12;17;13;8;3;4;13;6;6;11;6;7;2;9;3;5;19;12;4;10;20;10;14;19;9;6;15;19;1;3
27720;22;20;9;3;3;7;5;10;14;4;12;8;7;11;13;6;1;11;15;1;15;14;4;1;6;6;16;3;19;11;11;19;8;5;3;3;9;1;5;3;8;7;0;3;11;4;3;4;2;4;11;9;7;9;8;23;6;11;3;15;17;16;7;4;4;8;13;0;8;16;11;12;12;16;11;11;4;17;25;15;1;10;10;11;4;21;21;5;15;17;17;18;12;11;15;16;10;9;1;3;8;3;6;17;8;10;7;4;18;10;11;7;8;8;18;10;18;15;7;17;12;2;9;4;5;11;5;9;10;10;14;16;9;5;0;16;12;8;12;12;17;13;6;3;4;13;5;4;11;6;7;2;9;3;5;20;12;3;8;19;11;14;19;8;6;15;20;0;3
28020;21;19;10;4;4;7;4;10;12;4;11;8;6;11;13;5;1;11;15;1;15;15;2;1;6;6;15;4;19;10;11;20;8;4;5;3;8;1;5;4;6;7;0;5;11;4;2;5;3;4;12;10;8;9;8;22;6;11;4;15;19;16;7;5;3;7;13;0;9;15;11;12;12;19;11;12;4;17;25;15;2;10;11;12;4;21;20;5;14;18;17;18;10;11;15;16;10;9;1;2;8;3;6;18;8;10;7;5;19;9;11;9;8;9;17;10;17;15;7;17;12;2;8;3;6;11;6;10;8;9;15;16;9;4;0;16;12;7;13;12;17;11;6;3;5;12;4;4;11;6;8;2;6;2;4;20;12;3;7;17;11;16;19;8;7;15;20;1;2
28320;21;19;11;5;4;7;4;8;12;4;11;9;4;11;13;2;1;11;15;0;13;16;2;1;6;6;15;4;19;10;11;20;7;6;4;3;9;0;5;3;7;7;1;5;12;3;2;3;4;4;12;10;9;9;10;21;6;11;3;14;20;16;7;5;2;7;12;0;10;15;12;14;12;19;12;13;6;16;25;15;2;10;9;11;4;21;20;5;14;17;17;17;10;11;14;16;9;8;0;2;7;4;5;18;7;10;7;5;19;8;11;9;7;9;17;11;17;15;7;18;11;3;11;3;6;11;6;9;6;10;16;16;9;4;1;17;12;7;12;11;16;11;6;2;6;12;4;5;11;7;9;2;6;2;6;20;13;1;8;16;11;15;21;7;7;18;20;1;3
28620;20;19;9;5;4;7;5;8;12;5;8;7;3;12;13;2;1;11;14;0;12;16;4;1;6;5;15;4;19;11;11;19;7;7;4;3;9;0;6;4;7;3;2;5;12;3;2;4;4;5;14;10;10;10;10;21;5;11;4;11;19;15;7;5;1;8;11;1;9;15;12;14;13;19;13;13;9;16;26;14;2;10;9;14;3;21;19;5;14;19;16;16;10;11;14;15;9;8;0;2;6;4;4;17;7;9;6;6;17;9;10;9;7;9;18;10;17;14;7;18;10;4;13;4;7;12;6;9;8;9;15;16;9;4;0;17;13;6;13;11;16;12;7;3;6;12;4;5;11;9;10;2;6;1;7;21;12;4;8;14;11;16;21;6;7;18;20;1;6
28920;21;19;9;5;3;8;4;8;12;5;8;8;4;12;11;2;1;10;14;1;11;15;5;3;6;4;15;4;19;9;11;18;7;9;4;3;9;1;6;4;6;2;2;5;12;3;2;5;4;5;13;9;10;10;12;20;5;11;3;9;20;14;9;5;0;7;10;1;9;15;12;14;13;19;12;13;10;18;26;14;4;10;9;13;2;21;19;5;14;19;17;15;8;10;12;15;8;8;0;3;5;3;4;17;7;9;8;7;15;9;10;10;8;10;18;9;17;12;7;18;10;6;15;3;7;14;6;9;8;9;15;16;9;4;0;16;12;6;10;11;16;11;8;3;7;12;5;4;11;9;10;1;5;0;6;19;13;3;9;13;10;17;21;4;7;19;20;1;6
29220;20;19;8;5;3;7;4;8;11;5;7;8;2;12;11;3;1;11;11;1;9;15;8;3;6;2;14;4;19;10;11;18;6;9;4;3;8;2;6;4;6;2;3;4;12;3;2;5;4;3;15;9;10;10;11;20;5;10;4;8;20;13;9;5;0;6;11;2;9;15;13;17;13;19;14;12;9;19;26;14;3;10;10;12;2;21;17;3;13;17;17;14;7;11;11;13;8;6;0;4;4;2;3;17;7;9;8;8;15;10;10;10;7;11;18;9;17;13;7;18;10;6;17;3;8;15;8;9;8;10;15;16;9;4;0;16;12;6;10;11;16;10;7;3;7;12;5;1;11;9;10;1;4;0;7;19;12;3;9;13;10;19;22;6;6;19;20;2;7
29520;19;19;8;5;3;7;4;8;10;5;5;8;2;12;9;3;1;11;9;2;7;14;8;3;6;2;14;6;18;9;10;18;7;9;6;4;8;1;5;4;6;1;3;3;14;3;2;5;5;3;14;10;10;11;9;20;5;12;4;5;19;13;8;5;1;6;11;2;10;15;14;19;14;19;16;12;10;18;25;15;6;10;9;15;2;20;16;3;14;17;18;14;7;11;12;13;8;6;1;4;4;2;2;16;7;7;7;8;15;11;10;10;7;11;19;9;18;13;7;18;12;8;18;2;5;14;8;10;9;11;15;16;9;3;0;16;10;6;10;11;16;10;5;3;9;12;4;0;10;10;12;1;4;1;7;16;15;5;10;14;10;19;22;5;4;19;20;2;9
29820;16;17;10;5;3;7;4;9;7;5;2;8;2;11;9;3;1;11;8;2;6;14;8;3;6;2;14;5;17;10;10;18;8;8;6;4;9;2;6;4;6;1;3;1;14;4;3;5;5;4;14;9;10;11;9;20;4;13;4;5;20;11;8;5;1;5;11;1;12;15;15;19;15;19;16;11;10;17;25;16;7;10;9;13;2;19;16;4;13;18;17;14;8;11;13;13;9;6;1;4;5;2;3;16;7;7;5;8;15;11;10;11;7;12;19;9;18;14;8;18;12;8;16;0;5;14;8;10;11;12;16;17;11;3;0;17;10;6;9;11;16;10;6;3;9;13;4;0;10;11;13;1;5;3;8;16;14;2;10;13;9;19;21;5;3;18;20;2;11
30120;16;17;10;4;3;6;4;8;6;6;3;7;3;11;9;3;1;12;8;2;5;12;8;4;6;2;13;3;18;8;9;17;10;8;6;3;9;3;6;4;6;1;3;1;14;4;3;5;4;3;14;9;10;10;11;20;4;14;5;3;20;11;8;5;1;4;12;3;14;15;14;18;15;19;17;12;10;16;24;18;9;10;10;14;2;20;15;1;12;19;15;13;7;11;12;13;9;7;1;4;5;3;2;15;7;7;6;10;15;10;11;11;7;12;18;10;19;15;9;18;12;8;17;0;5;14;10;11;13;12;17;16;11;3;0;16;7;6;8;12;15;10;8;4;10;13;3;1;10;12;11;0;4;3;7;15;14;2;9;11;10;20;21;5;3;16;20;2;12
30420;17;17;11;5;3;7;4;7;5;6;2;7;3;11;9;4;1;13;4;2;4;12;7;4;6;2;13;4;17;6;9;17;10;8;6;3;10;4;7;4;5;2;3;1;14;5;3;6;4;3;14;8;11;12;12;21;4;12;4;4;21;12;7;5;1;3;11;4;14;15;14;18;18;18;17;11;12;15;24;19;9;9;11;17;2;20;15;1;7;20;14;10;7;9;12;13;9;7;1;3;6;2;2;15;5;7;5;9;15;10;11;9;7;12;18;11;17;14;10;18;12;9;18;1;4;14;11;11;12;12;17;16;12;3;1;16;6;5;8;12;15;8;10;4;10;13;4;0;11;11;12;1;4;5;8;13;14;2;8;10;9;21;21;5;6;16;20;2;12
30720;18;16;11;7;3;7;4;7;2;6;2;7;3;9;8;4;1;12;4;3;4;13;7;5;6;2;13;3;17;5;9;17;10;6;6;3;11;5;7;3;7;2;4;2;4;5;3;7;4;4;14;8;10;11;12;21;2;12;4;2;20;12;7;5;1;3;10;3;13;15;16;17;19;14;17;12;13;14;24;19;8;9;11;16;2;20;14;1;6;20;14;10;5;9;12;13;11;7;2;3;6;0;2;16;4;7;5;9;14;10;12;9;8;12;18;11;16;14;11;18;13;9;18;1;3;1;13;13;12;12;17;14;13;3;1;16;6;5;8;12;14;9;10;4;10;14;4;1;11;11;12;1;4;7;8;13;13;2;7;9;9;20;22;6;6;17;20;2;13
31020;18;16;10;6;2;7;4;8;2;6;1;7;3;8;9;4;1;12;3;3;4;11;5;4;6;2;12;3;17;6;8;17;9;6;6;3;12;5;10;3;9;1;5;3;4;6;3;8;4;4;14;8;9;9;14;21;2;13;5;2;20;12;6;5;0;3;11;4;13;15;18;16;20;15;15;12;16;13;23;20;9;9;10;16;2;19;14;1;4;20;12;10;6;9;12;13;11;7;1;3;6;0;2;14;2;8;3;9;13;10;12;10;8;12;18;10;16;13;11;17;13;10;20;1;3;0;15;12;14;14;15;14;14;2;1;14;4;4;7;12;13;10;10;4;9;14;3;2;11;11;12;1;2;8;9;13;16;2;6;8;8;21;19;6;7;18;20;2;12
