"id";"time to origin station";"cycling time";"time to destination place";"exit reason";"Successful bike reservations";"Failed bike reservations";"Successful slot reservations";"Failed slot reservations";"Successful bike rentals";"Failed bike rentals";"Successful bike returns";"Failed bike returns"
2042;611;576;643;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2043;522;657;325;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2044;752;350;575;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2045;579;1345;137;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2046;500;221;444;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2047;583;306;131;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2048;696;1090;499;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2049;644;260;909;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2050;602;286;566;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2051;874;1489;675;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2052;303;411;689;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2053;470;907;90;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2054;444;543;392;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2055;663;163;693;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2056;535;643;214;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2057;496;134;65;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2059;472;95;445;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2058;607;128;725;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2060;76;515;580;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2061;459;295;494;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2062;641;511;1098;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2063;688;325;527;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2064;193;1042;648;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2065;671;708;717;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2066;343;760;682;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2067;430;590;472;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2068;539;998;269;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2069;543;1125;616;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2070;335;403;276;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2071;656;827;73;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2072;419;656;519;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2073;557;530;332;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2074;620;498;81;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2075;513;627;603;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2076;500;542;393;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2078;828;375;288;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2077;596;576;200;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2079;660;258;625;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2080;714;552;565;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2081;183;345;207;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2082;537;229;536;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2083;417;348;386;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2084;703;478;271;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2085;579;300;613;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2086;279;962;389;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2087;652;353;545;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2088;189;1850;375;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2089;592;406;515;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2090;567;150;557;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2091;824;300;542;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2093;594;829;569;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2092;524;421;685;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2094;813;207;368;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2095;647;381;388;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2096;713;718;530;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2097;37;290;528;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2098;251;515;693;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2099;549;343;482;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2100;395;346;322;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2101;522;422;617;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2102;740;488;993;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2103;272;360;354;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2104;545;708;638;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2105;671;322;585;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2106;452;164;547;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2107;617;1065;162;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2108;233;625;337;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2109;744;2036;416;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2110;606;875;568;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2111;357;143;614;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2112;11;910;204;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2113;96;462;657;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2114;571;195;579;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2115;579;444;457;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2116;795;610;45;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2117;311;754;447;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2118;724;905;647;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2119;536;135;334;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2120;468;125;599;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2121;485;644;657;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2122;410;359;488;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2123;629;991;216;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2124;655;401;606;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2125;766;200;392;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2126;760;1305;694;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2127;395;1237;137;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2128;218;510;646;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2130;510;538;737;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2129;335;148;27;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2131;322;281;609;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2132;342;665;748;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2133;674;465;669;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2134;255;439;242;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2135;432;1743;196;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2136;751;141;797;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2137;526;0;92;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2139;200;342;538;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2138;575;332;173;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2140;660;1674;110;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2141;434;525;736;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2142;652;216;81;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2143;452;698;625;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2144;468;982;353;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2145;188;1148;167;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2146;509;321;534;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2147;73;814;472;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2148;278;1075;634;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2149;516;425;428;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2150;666;489;473;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2151;674;498;437;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2152;221;886;582;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2153;546;428;673;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2154;775;417;447;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2155;615;266;663;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2156;539;921;481;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2157;191;171;718;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2158;563;380;732;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2159;497;476;356;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2160;731;310;487;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2161;209;1679;613;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2162;540;203;420;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2163;760;271;457;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2164;557;664;228;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2166;548;677;491;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2165;350;1274;406;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2167;608;96;401;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2168;499;355;198;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2169;528;198;326;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2170;469;556;174;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2171;301;551;629;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2172;828;450;462;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2173;583;299;714;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2174;692;518;772;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2175;623;644;754;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2176;718;447;629;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2177;25;373;648;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2179;491;294;177;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2178;27;981;417;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2180;374;207;560;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2181;357;1296;793;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2182;752;370;666;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2183;646;625;209;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2184;503;1047;207;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2185;340;2415;442;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2186;377;230;415;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2187;580;414;555;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2188;540;207;857;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2189;288;1221;755;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2190;355;2842;550;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2191;688;710;326;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2192;140;516;569;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2193;284;1245;140;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2194;33;601;785;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2195;221;310;522;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2196;404;360;131;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2197;229;376;653;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2198;280;788;452;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2199;16;526;664;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2200;98;256;627;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2202;374;348;641;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2201;146;437;563;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2203;569;780;523;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2204;445;487;466;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2205;127;428;210;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2206;763;288;518;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2207;676;1131;510;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2208;127;588;672;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2209;214;469;458;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2210;544;618;570;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2211;79;537;214;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2212;667;439;569;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2213;623;241;558;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2214;492;207;494;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2215;597;190;242;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2216;13;831;470;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2217;612;353;101;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2218;554;324;659;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2219;23;156;479;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2220;524;2028;128;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2221;753;584;705;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2222;385;437;459;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2223;658;546;46;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2224;506;880;14;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2225;732;182;472;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2226;386;300;207;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2227;328;688;219;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2228;64;1824;517;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2229;612;276;601;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2230;339;215;469;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2231;549;436;753;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2232;144;929;654;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2233;117;874;568;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2234;486;103;263;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2235;667;218;575;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2236;808;840;271;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2237;434;395;650;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2238;514;354;633;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2239;667;405;402;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2241;476;1171;489;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2240;313;449;263;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2242;476;653;584;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2243;464;467;172;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2244;73;852;316;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2245;754;138;546;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2246;518;1086;583;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2247;609;695;633;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2248;412;309;394;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2249;387;378;725;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2250;52;860;676;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2251;327;375;456;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2252;719;379;123;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2253;267;305;443;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2254;380;744;521;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2255;270;420;349;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2256;499;320;690;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2257;585;977;503;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2258;459;266;29;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2259;117;592;778;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2260;500;263;676;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2261;586;373;465;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2262;385;639;1224;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2263;793;271;231;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2264;482;464;379;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2265;110;921;221;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2266;154;592;555;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2267;450;438;190;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2268;212;1818;632;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2269;368;617;504;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2270;442;636;222;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2271;382;605;132;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2272;437;1150;585;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2273;522;749;214;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2274;520;444;479;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2275;874;634;590;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2276;666;576;376;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2277;12;544;551;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2278;506;506;207;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2279;352;1200;258;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2280;369;404;691;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2281;90;361;528;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2282;629;391;669;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2283;150;297;199;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2284;570;672;597;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2285;354;187;640;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2286;40;500;693;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2287;226;356;216;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2288;601;1760;189;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2289;574;529;707;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2291;446;537;543;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2292;694;398;82;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2290;55;368;768;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2293;751;1872;144;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2294;374;414;434;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2295;232;622;268;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2296;623;1227;317;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2297;658;311;115;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2298;549;1001;754;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2299;450;634;440;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2300;615;190;864;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2301;94;696;599;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2302;147;617;316;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2303;409;639;589;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2304;680;825;772;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2305;92;667;739;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2306;388;492;617;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2307;423;424;512;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2308;696;488;313;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2309;691;491;633;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2311;509;508;69;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2310;111;80;554;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2312;648;503;276;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2313;82;471;749;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2314;124;1378;402;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2315;260;308;609;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2316;68;108;658;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2318;226;673;439;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2317;26;453;442;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2319;700;385;600;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2320;611;383;677;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2321;290;455;219;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2322;660;438;529;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2323;615;380;552;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2324;979;364;775;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2325;456;1978;786;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;1
2326;604;995;631;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2327;506;96;590;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2328;674;1284;740;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2329;124;741;392;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
