simulatiuon time (min);1440.0;only events that occure within the simulation time are considered (users not finishing up to this time are ignored)
id;finished in simulationtime;appearance time (sec form start);get bike time (sec from start);return bike time (sec from start);at final destination (sec from start);total time (min);additional time used over best aproximate time (min);exit reason;Successful bike reservations;Failed bike reservations;Successful slot reservations;Failed slot reservations;Successful bike rentals;Failed bike rentals;Successful bike returns;Failed bike returns;Time waited to retry
4941;yes;29115;29115;29653;29653;8.966666666666667;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
4942;yes;29124;29124;29674;29674;9.166666666666666;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
4943;yes;29131;29131;30076;30076;15.75;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
4944;yes;29138;29138;29687;29687;9.15;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
4945;yes;29144;29144;30211;30211;17.783333333333335;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
4946;yes;29146;29146;29323;29323;2.95;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
4947;yes;29148;29148;29863;29863;11.916666666666666;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
4948;yes;29155;29155;30009;30009;14.233333333333333;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
4949;yes;29156;29156;31294;31294;35.63333333333333;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
4950;yes;29158;29158;30392;30392;20.566666666666666;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
4951;yes;29160;29160;30082;30082;15.366666666666667;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
4952;yes;29163;29163;30038;30038;14.583333333333334;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
4953;yes;29164;29164;30427;30427;21.05;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
4954;yes;29168;29168;29865;29865;11.616666666666667;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
4955;yes;29180;29180;31278;31278;34.96666666666667;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
4956;yes;29182;29182;29713;29713;8.85;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
4957;yes;29187;29187;29844;29844;10.95;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
4958;yes;29198;29198;29595;29595;6.616666666666666;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
4959;yes;29200;29200;29815;29815;10.25;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
4960;yes;29205;29205;29862;29862;10.95;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
4961;yes;29208;29208;29593;29593;6.416666666666667;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
4962;yes;29215;29215;29607;29607;6.533333333333333;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
4963;yes;29215;29215;30016;30016;13.35;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
4964;yes;29223;29223;30204;30204;16.35;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
4965;yes;29225;29225;33105;33105;64.66666666666667;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
4966;yes;29230;29230;29578;29578;5.8;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
4967;yes;29231;29231;30328;30328;18.283333333333335;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
4968;yes;29234;29234;29988;29988;12.566666666666666;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
4969;yes;29235;29235;29965;29965;12.166666666666666;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
4970;yes;29241;29241;29933;29933;11.533333333333333;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
4971;yes;29241;29241;29717;29717;7.933333333333334;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
4972;yes;29243;29243;30372;30372;18.816666666666666;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
4973;yes;29252;29252;30669;30669;23.616666666666667;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
4974;yes;29254;29254;29756;29756;8.366666666666667;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
4975;yes;29256;29256;29584;29584;5.466666666666667;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
4976;yes;29257;29257;30999;30999;29.033333333333335;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
4977;yes;29258;29258;30005;30005;12.45;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
4978;yes;29260;29260;29707;29707;7.45;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
4979;yes;29261;29261;29527;29527;4.433333333333334;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
4980;yes;29264;29264;30080;30080;13.6;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
4981;yes;29267;29267;29855;29855;9.8;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
4982;yes;29268;29268;29532;29532;4.4;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
4983;yes;29276;29276;29948;29948;11.2;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
4984;yes;29281;29281;29718;29718;7.283333333333333;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
4985;yes;29285;29285;30230;30230;15.75;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
4986;yes;29286;29286;29912;29912;10.433333333333334;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
4987;yes;29288;29288;30434;30434;19.1;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
4988;yes;29298;29298;30264;30264;16.1;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
4989;yes;29300;29300;30112;30112;13.533333333333333;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
4990;yes;29310;29310;30223;30223;15.216666666666667;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
4991;yes;29312;29312;30331;30331;16.983333333333334;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
4992;yes;29313;29313;31222;31222;31.816666666666666;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
4993;yes;29313;29313;29995;29995;11.366666666666667;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
4994;yes;29319;29319;30732;30732;23.55;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
4995;yes;29319;29319;30091;30091;12.866666666666667;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
4996;yes;29338;29338;29606;29606;4.466666666666667;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
4997;yes;29340;29340;30243;30243;15.05;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
4998;yes;29340;29340;30375;30375;17.25;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
4999;yes;29341;29341;29838;29838;8.283333333333333;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
5000;yes;29348;29348;30381;30381;17.216666666666665;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
5001;yes;29353;29353;30125;30125;12.866666666666667;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
5002;yes;29357;29357;30217;30217;14.333333333333334;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
5003;yes;29365;29365;29910;29910;9.083333333333334;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
5004;yes;29368;29368;30022;30022;10.9;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
5005;yes;29373;29373;30173;30173;13.333333333333334;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
5006;yes;29376;29376;29975;29975;9.983333333333333;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
5007;yes;29379;29379;30534;30534;19.25;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
5008;yes;29405;29405;30370;30370;16.083333333333332;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
5009;yes;29409;29409;30316;30316;15.116666666666667;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
5010;yes;29414;29414;30293;30293;14.65;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
5011;yes;29417;29417;29732;29732;5.25;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
5012;yes;29417;29417;29906;29906;8.15;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
5013;yes;29425;29425;29855;29855;7.166666666666667;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
5014;yes;29428;29428;31036;31036;26.8;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
5015;yes;29443;29443;29754;29754;5.183333333333334;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
5016;yes;29444;29444;29718;29718;4.566666666666666;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
5017;yes;29452;29452;30231;30231;12.983333333333333;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
5018;yes;29455;29455;30019;30019;9.4;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
5019;yes;29455;29455;29991;29991;8.933333333333334;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
5020;yes;29460;29460;29698;29698;3.966666666666667;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
5021;yes;29461;29461;30064;30064;10.05;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
5022;yes;29462;29462;30412;30412;15.833333333333334;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
5023;yes;29478;29478;30446;30446;16.133333333333333;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
5024;yes;29478;29478;30462;30462;16.4;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
5025;yes;29480;29480;29815;29815;5.583333333333333;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
5026;yes;29480;29480;30155;30155;11.25;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
5027;yes;29490;29490;30073;30073;9.716666666666667;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
5028;yes;29496;29496;30665;30665;19.483333333333334;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
5029;yes;29499;29499;30223;30223;12.066666666666666;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
5030;yes;29502;29502;29977;29977;7.916666666666667;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
5031;yes;29503;29503;29899;29899;6.6;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
5032;yes;29504;29504;29914;29914;6.833333333333333;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
5033;yes;29505;29505;30640;30640;18.916666666666668;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
5034;yes;29505;29505;30072;30072;9.45;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
5035;yes;29505;29505;30304;30304;13.316666666666666;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
5036;yes;29506;29506;30363;30363;14.283333333333333;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
5037;yes;29510;29510;29887;29887;6.283333333333333;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
5038;yes;29512;29512;30050;30050;8.966666666666667;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
5039;yes;29519;29519;30240;30240;12.016666666666667;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
5040;yes;29520;29520;30568;30568;17.466666666666665;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
5041;yes;29525;29525;30124;30124;9.983333333333333;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
5042;yes;29532;29532;30141;30141;10.15;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
5043;yes;29542;29542;30526;30526;16.4;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
5044;yes;29543;29543;30419;30419;14.6;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
5045;yes;29548;29548;30104;30104;9.266666666666667;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
5046;yes;29549;29549;30500;30500;15.85;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
5047;yes;29551;29825;30060;30060;8.483333333333333;3.7333333333333334;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
5048;yes;29551;29551;31264;31264;28.55;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
5049;yes;29554;29554;29994;29994;7.333333333333333;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
5050;yes;29556;29556;29988;29988;7.2;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
5051;yes;29558;29558;30434;30434;14.6;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
5052;yes;29561;29561;30841;30841;21.333333333333332;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
5053;yes;29561;29561;30299;30299;12.3;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
5054;yes;29564;29564;29925;29925;6.016666666666667;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
5055;yes;29567;29698;30607;30607;17.333333333333332;1.2;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
5056;yes;29567;29567;31053;31053;24.766666666666666;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
5057;yes;29577;29577;29808;29808;3.85;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
5058;yes;29581;29581;31082;31082;25.016666666666666;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
5059;yes;29586;29586;29935;29935;5.816666666666666;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
5060;yes;29592;29592;30281;30281;11.483333333333333;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
5061;yes;29593;29593;30183;30183;9.833333333333334;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
5062;yes;29596;29596;29845;29845;4.15;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
5063;yes;29607;29607;30035;30035;7.133333333333334;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
5064;yes;29611;29611;30379;30379;12.8;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
5065;yes;29612;29612;30070;30070;7.633333333333334;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
5066;yes;29614;29614;38728;38728;151.9;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
5067;yes;29625;29625;30414;30414;13.15;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
5068;yes;29625;29625;30690;30690;17.75;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
5069;yes;29626;29626;31128;31128;25.033333333333335;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
5070;yes;29635;29635;30151;30151;8.6;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
5071;yes;29639;29639;30266;30266;10.45;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
5072;yes;29649;29649;30321;30321;11.2;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
5073;yes;29651;29651;30253;30253;10.033333333333333;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
5074;yes;29651;29651;30089;30089;7.3;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
5075;yes;29651;29651;30083;30083;7.2;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
5076;yes;29654;29654;30495;30495;14.016666666666667;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
5077;yes;29656;29656;29982;29982;5.433333333333334;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
5078;yes;29656;29656;30153;30153;8.283333333333333;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
5079;yes;29668;29668;30406;30406;12.3;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
5080;yes;29673;29673;30494;30494;13.683333333333334;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
5081;yes;29676;29676;30426;30426;12.5;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
5082;yes;29678;29678;31765;31765;34.78333333333333;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
5083;yes;29685;29685;31445;31445;29.333333333333332;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
5084;yes;29691;29691;30465;30465;12.9;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
5085;yes;29692;29692;30179;30179;8.116666666666667;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
5086;yes;29696;29696;30469;30469;12.883333333333333;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
5087;yes;29704;29704;30767;30767;17.716666666666665;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
5088;yes;29712;29712;29979;29979;4.45;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
5089;yes;29716;29716;30198;30198;8.033333333333333;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
5090;yes;29728;29728;30817;30817;18.15;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
5091;yes;29731;29731;30547;30547;13.6;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
5092;yes;29732;29732;30038;30038;5.1;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
5093;yes;29732;29732;32095;32095;39.38333333333333;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
5094;yes;29733;29733;30487;30487;12.566666666666666;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
5095;yes;29742;29742;30650;30650;15.133333333333333;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
5096;yes;29744;29744;30442;30442;11.633333333333333;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
5097;yes;29756;29756;29981;29981;3.75;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
5098;yes;29758;29758;30132;30132;6.233333333333333;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
5099;yes;29761;29892;30455;30455;11.566666666666666;1.1666666666666667;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
5100;yes;29766;29766;30269;30269;8.383333333333333;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
5101;yes;29767;29767;30419;30419;10.866666666666667;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
5102;yes;29770;29770;35760;36629;114.31666666666666;16.983333333333334;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;1;0
5103;yes;29782;30056;30574;30574;13.2;3.7333333333333334;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
5104;yes;29784;29784;30227;30227;7.383333333333334;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
5105;yes;29788;29919;30771;30771;16.383333333333333;1.4833333333333334;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
5106;yes;29797;29797;30170;30170;6.216666666666667;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
5107;yes;29801;29801;31250;31250;24.15;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
5108;yes;29803;29803;30041;30041;3.966666666666667;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
5109;yes;29820;29820;30618;30618;13.3;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
5110;yes;29821;29821;32113;32113;38.2;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
5111;yes;29828;29828;30523;30523;11.583333333333334;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
5112;yes;29831;29831;30176;30176;5.75;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
5113;yes;29832;29832;30589;30589;12.616666666666667;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
5114;yes;29835;29835;30670;30670;13.916666666666666;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
5115;yes;29838;29838;31336;31336;24.966666666666665;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
5116;yes;29839;29839;30408;30408;9.483333333333333;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
5117;yes;29846;29846;30843;30843;16.616666666666667;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
5118;yes;29854;29854;30119;30119;4.416666666666667;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
5119;yes;29857;29857;30162;30162;5.083333333333333;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
5120;yes;29858;29858;30188;30188;5.5;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
5121;yes;29859;29859;31262;31262;23.383333333333333;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
5122;yes;29864;29864;30175;30175;5.183333333333334;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
5123;yes;29864;29864;30680;30680;13.6;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
5124;yes;29866;29866;31052;31052;19.766666666666666;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
5125;yes;29878;29878;30806;30806;15.466666666666667;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
5126;yes;29879;29879;30692;30692;13.55;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
5127;yes;29886;29886;30406;30406;8.666666666666666;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
5128;yes;29893;29893;30879;30879;16.433333333333334;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
5129;yes;29896;29896;30851;30851;15.916666666666666;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
5130;yes;29896;29896;31820;31820;32.06666666666667;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
5131;yes;29900;29900;30950;30950;17.5;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
5132;yes;29904;29904;30139;30139;3.9166666666666665;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
5133;yes;29904;29904;30397;30397;8.216666666666667;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
5134;yes;29905;29905;30877;30877;16.2;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
5135;yes;29905;29905;30345;30345;7.333333333333333;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
5136;yes;29909;29909;32704;32704;46.583333333333336;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
5137;yes;29919;29919;30310;30310;6.516666666666667;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
5138;yes;29920;29920;30879;30879;15.983333333333333;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
5139;yes;29923;29923;30198;30198;4.583333333333333;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
5140;yes;29923;29923;30693;30693;12.833333333333334;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
