"id";"time to origin station";"cycling time";"time to destination place";"exit reason";"Successful bike reservations";"Failed bike reservations";"Successful slot reservations";"Failed slot reservations";"Successful bike rentals";"Failed bike rentals";"Successful bike returns";"Failed bike returns"
2325;431;948;786;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2326;553;1024;162;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2327;604;359;560;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2328;599;1645;210;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2329;696;805;582;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2330;681;339;96;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2331;318;1049;350;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2332;67;510;166;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2333;598;1171;97;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2334;377;1482;158;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2335;439;188;309;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2336;134;869;729;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2337;260;338;600;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2338;69;127;687;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2339;468;286;646;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2340;340;299;410;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2341;603;449;610;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2342;648;645;492;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2343;633;1035;449;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2344;567;181;744;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2345;382;158;202;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2347;666;259;608;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2346;164;425;498;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2348;84;427;407;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2349;728;394;124;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2350;527;644;130;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2351;689;2570;169;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2352;838;700;454;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2353;513;326;490;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2354;585;695;200;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2355;755;217;66;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2356;584;387;323;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2357;214;393;925;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2358;800;186;759;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2359;763;900;411;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2360;714;268;417;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2361;729;148;349;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2362;417;1326;483;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2363;344;670;401;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2364;290;271;644;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2365;670;897;201;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2366;154;1159;163;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2367;754;466;203;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2368;363;366;636;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2369;722;331;227;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2370;202;645;239;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2371;513;439;548;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2373;165;655;110;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2372;47;454;892;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2374;14;687;47;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2375;614;630;422;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2376;116;512;587;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2377;626;612;828;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2378;715;822;577;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2379;354;482;559;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2380;684;322;399;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2381;502;212;165;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2382;620;536;568;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2383;576;618;614;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2384;401;427;697;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2385;464;96;379;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2386;564;326;329;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2387;547;408;447;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2388;748;201;359;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2389;308;195;407;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2390;542;570;711;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2391;496;252;674;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2392;43;769;634;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2393;655;875;714;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2394;636;844;717;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2395;338;423;358;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2396;232;722;601;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2397;741;1651;13;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2398;501;165;732;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2399;545;321;675;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2400;307;154;170;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2401;768;432;780;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2402;701;358;109;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2403;365;936;622;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2404;568;393;332;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2405;571;317;179;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2406;341;587;568;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2407;563;2362;670;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2408;679;310;200;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2409;732;773;150;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2410;675;340;376;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2411;244;339;354;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2412;497;539;628;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2413;496;630;635;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2414;429;880;494;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2415;344;573;299;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2416;136;763;241;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2417;560;303;292;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2418;285;669;447;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2419;438;295;463;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2420;704;1183;721;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2421;525;307;747;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2422;416;1671;587;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2423;263;538;682;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2424;94;729;555;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2425;270;542;354;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2426;545;436;283;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2427;723;460;461;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2428;824;208;739;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2429;530;787;269;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2430;580;456;109;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2431;645;555;687;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2432;325;912;677;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2433;210;264;523;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2434;717;1101;506;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2435;621;788;662;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2436;488;259;405;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2437;516;568;708;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2438;466;2635;641;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2439;482;730;669;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2440;371;484;519;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2441;754;1101;574;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2442;539;456;783;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2443;548;452;825;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2444;691;257;666;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2445;653;62;528;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2446;471;387;504;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2447;653;294;501;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2448;162;286;333;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2449;588;387;654;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2450;694;1227;513;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2451;34;239;299;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2452;376;1149;669;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2453;373;1602;720;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;1
2454;308;622;621;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2455;169;3054;912;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2456;383;1323;432;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2457;594;863;607;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2458;372;198;619;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2459;616;759;572;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2460;455;539;678;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2461;380;495;608;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2462;736;1142;153;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2463;164;110;482;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2464;265;535;572;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2465;449;174;833;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2466;734;372;558;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2467;467;409;89;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2468;739;248;475;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2469;611;250;376;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2470;578;331;573;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2471;660;386;587;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2472;624;467;664;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2473;670;726;729;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2474;571;405;751;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2475;204;988;778;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2476;511;585;444;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2477;74;518;427;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2478;576;247;653;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2479;776;498;606;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2480;185;120;489;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2481;503;409;563;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2482;506;1104;475;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2483;87;919;349;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2484;118;957;166;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2485;696;432;263;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2486;58;573;469;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2487;118;2843;226;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2488;412;360;638;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2489;269;330;816;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2490;218;1720;47;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2491;565;453;227;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2492;391;590;465;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2493;426;285;352;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2494;685;161;670;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2495;488;1141;411;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;1
2496;701;221;775;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2497;526;1063;705;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2498;607;203;218;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2499;544;299;355;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2500;731;418;516;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2501;817;2051;854;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2502;594;442;490;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2503;317;378;596;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2504;670;486;559;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2505;528;155;215;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2506;605;350;689;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2507;232;333;625;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2508;214;603;461;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2509;472;193;547;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2510;712;296;691;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2511;486;172;641;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2512;327;318;603;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2513;618;405;608;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2514;580;530;359;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2515;499;227;574;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2516;601;95;642;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2517;645;468;544;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2518;526;575;403;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2519;829;457;518;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2520;542;122;513;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2521;250;837;637;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2522;631;345;609;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2523;331;412;677;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2524;570;2697;711;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2525;463;1271;312;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2526;54;581;476;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2527;593;294;358;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2528;660;379;89;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2529;543;745;230;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2530;607;252;672;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2532;801;239;183;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2531;677;248;186;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2533;700;316;468;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2534;812;285;100;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2535;704;556;440;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;1
2536;283;527;521;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2538;255;729;107;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2537;510;420;420;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2539;313;139;681;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2540;528;649;440;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2541;690;388;463;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2542;584;649;366;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2543;599;326;587;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2544;722;808;609;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2545;619;549;375;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2546;511;527;377;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2547;147;241;670;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2548;569;3093;314;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2549;394;937;587;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2550;653;307;1269;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2551;426;1589;1024;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2552;598;572;1250;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2553;456;453;608;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2554;725;898;356;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2555;686;599;693;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2556;164;214;626;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2557;330;712;508;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2558;279;400;129;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2559;711;1575;342;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2560;761;1203;512;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2561;631;521;606;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2562;694;369;774;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2563;681;608;685;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2564;465;549;428;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2565;694;898;510;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2566;391;565;550;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2567;807;0;523;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2568;689;1363;640;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2569;533;432;487;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2570;504;149;575;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2571;245;886;628;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2572;51;1512;478;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2573;689;507;1307;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2574;631;133;54;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2575;378;382;585;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2576;260;1112;517;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2577;704;689;160;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2579;603;746;277;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2578;632;217;519;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2580;724;437;489;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2581;565;1019;645;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2582;557;252;445;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2583;156;367;1067;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2584;433;470;428;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2585;532;429;190;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2586;398;593;611;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2587;712;442;649;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2588;323;679;762;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2589;485;451;441;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2590;124;2193;348;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2591;639;367;259;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2592;486;767;620;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2593;683;1396;626;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2594;539;327;247;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2595;143;550;292;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2596;586;793;666;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2597;590;655;709;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2598;595;566;674;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2599;514;1379;583;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2600;200;1651;693;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2601;489;1226;559;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2602;450;388;614;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2603;559;202;482;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2604;1133;232;681;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;1;1;0
2605;269;2041;334;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2606;487;457;625;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2607;511;775;556;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2608;625;589;356;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2609;188;1441;520;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2610;596;254;566;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2611;164;356;618;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
2612;674;681;623;"EXIT_AFTER_REACHING_DESTINATION";0;0;0;0;1;0;1;0
