simulation time (min);1440.0;only events that occure within the simulation time are considered (events after that time are ignored)
manager id;event;time;result;involved station
1;EventManagerAddBikesToStation;47278;SUCCESS;162
1;EventManagerAddBikesToStation;47282;SUCCESS;127
1;EventManagerAddBikesToStation;47313;SUCCESS;127
1;EventManagerAddBikesToStation;47343;SUCCESS;162
1;EventManagerAddBikesToStation;47366;SUCCESS;130
1;EventManagerAddBikesToStation;47383;SUCCESS;162
1;EventManagerAddBikesToStation;47444;SUCCESS;162
1;EventManagerAddBikesToStation;48061;SUCCESS;109
1;EventManagerAddBikesToStation;48077;SUCCESS;130
1;EventManagerAddBikesToStation;48186;SUCCESS;130
1;EventManagerAddBikesToStation;48228;SUCCESS;130
1;EventManagerAddBikesToStation;48344;SUCCESS;130
1;EventManagerAddBikesToStation;48387;SUCCESS;130
1;EventManagerAddBikesToStation;48432;SUCCESS;130
1;EventManagerTakeBikesFromStation;48600;SUCCESS;49
1;EventManagerTakeBikesFromStation;48600;SUCCESS;49
1;EventManagerTakeBikesFromStation;48600;SUCCESS;49
1;EventManagerTakeBikesFromStation;48600;SUCCESS;49
1;EventManagerTakeBikesFromStation;48600;SUCCESS;49
1;EventManagerTakeBikesFromStation;48600;SUCCESS;49
1;EventManagerTakeBikesFromStation;48600;SUCCESS;49
1;EventManagerTakeBikesFromStation;48600;SUCCESS;49
1;EventManagerTakeBikesFromStation;48600;SUCCESS;75
1;EventManagerTakeBikesFromStation;48600;SUCCESS;75
1;EventManagerTakeBikesFromStation;48600;SUCCESS;75
1;EventManagerTakeBikesFromStation;48600;SUCCESS;75
1;EventManagerTakeBikesFromStation;48600;SUCCESS;75
1;EventManagerTakeBikesFromStation;48600;SUCCESS;75
1;EventManagerTakeBikesFromStation;48600;SUCCESS;75
1;EventManagerTakeBikesFromStation;48600;SUCCESS;79
1;EventManagerTakeBikesFromStation;48600;SUCCESS;79
1;EventManagerTakeBikesFromStation;48600;SUCCESS;168
1;EventManagerTakeBikesFromStation;48600;SUCCESS;168
1;EventManagerTakeBikesFromStation;48600;SUCCESS;57
1;EventManagerTakeBikesFromStation;48600;SUCCESS;57
1;EventManagerTakeBikesFromStation;48600;SUCCESS;57
1;EventManagerTakeBikesFromStation;48600;SUCCESS;57
1;EventManagerTakeBikesFromStation;48600;SUCCESS;57
1;EventManagerTakeBikesFromStation;48600;SUCCESS;57
1;EventManagerTakeBikesFromStation;48600;SUCCESS;57
1;EventManagerTakeBikesFromStation;48600;SUCCESS;57
1;EventManagerTakeBikesFromStation;48600;SUCCESS;57
1;EventManagerTakeBikesFromStation;48600;SUCCESS;57
1;EventManagerTakeBikesFromStation;48600;SUCCESS;79
1;EventManagerTakeBikesFromStation;48600;SUCCESS;79
1;EventManagerTakeBikesFromStation;48600;SUCCESS;79
1;EventManagerTakeBikesFromStation;48600;SUCCESS;79
1;EventManagerTakeBikesFromStation;48600;SUCCESS;79
1;EventManagerTakeBikesFromStation;48600;SUCCESS;79
1;EventManagerTakeBikesFromStation;48600;SUCCESS;79
1;EventManagerTakeBikesFromStation;48600;SUCCESS;168
1;EventManagerTakeBikesFromStation;48600;SUCCESS;168
1;EventManagerTakeBikesFromStation;48600;SUCCESS;168
1;EventManagerTakeBikesFromStation;48600;SUCCESS;168
1;EventManagerTakeBikesFromStation;48600;SUCCESS;168
1;EventManagerTakeBikesFromStation;48600;SUCCESS;168
1;EventManagerTakeBikesFromStation;48600;SUCCESS;168
1;EventManagerTakeBikesFromStation;48600;SUCCESS;168
1;EventManagerTakeBikesFromStation;48600;SUCCESS;157
1;EventManagerTakeBikesFromStation;48600;SUCCESS;157
1;EventManagerTakeBikesFromStation;48600;SUCCESS;41
1;EventManagerTakeBikesFromStation;48600;SUCCESS;41
1;EventManagerTakeBikesFromStation;48600;SUCCESS;41
1;EventManagerTakeBikesFromStation;48600;SUCCESS;41
1;EventManagerTakeBikesFromStation;48600;SUCCESS;41
1;EventManagerTakeBikesFromStation;48600;SUCCESS;175
1;EventManagerTakeBikesFromStation;48600;SUCCESS;175
1;EventManagerTakeBikesFromStation;48600;SUCCESS;175
1;EventManagerTakeBikesFromStation;48600;SUCCESS;175
1;EventManagerTakeBikesFromStation;48600;SUCCESS;175
1;EventManagerTakeBikesFromStation;48600;SUCCESS;175
1;EventManagerTakeBikesFromStation;48600;SUCCESS;175
1;EventManagerTakeBikesFromStation;48600;SUCCESS;52
1;EventManagerTakeBikesFromStation;48600;SUCCESS;52
1;EventManagerTakeBikesFromStation;48600;SUCCESS;175
1;EventManagerTakeBikesFromStation;48600;SUCCESS;52
1;EventManagerTakeBikesFromStation;48600;SUCCESS;175
1;EventManagerTakeBikesFromStation;48600;SUCCESS;52
1;EventManagerTakeBikesFromStation;48600;SUCCESS;175
1;EventManagerTakeBikesFromStation;48600;SUCCESS;52
1;EventManagerTakeBikesFromStation;48600;SUCCESS;52
1;EventManagerTakeBikesFromStation;48600;SUCCESS;49
1;EventManagerTakeBikesFromStation;48600;SUCCESS;49
1;EventManagerAddBikesToStation;48622;SUCCESS;130
1;EventManagerAddBikesToStation;48632;SUCCESS;130
1;EventManagerAddBikesToStation;48660;SUCCESS;130
1;EventManagerAddBikesToStation;48690;SUCCESS;130
1;EventManagerAddBikesToStation;48705;SUCCESS;109
1;EventManagerAddBikesToStation;48740;SUCCESS;109
1;EventManagerAddBikesToStation;48791;SUCCESS;109
1;EventManagerAddBikesToStation;48829;SUCCESS;109
1;EventManagerAddBikesToStation;49551;SUCCESS;152
1;EventManagerAddBikesToStation;49565;SUCCESS;152
1;EventManagerAddBikesToStation;49912;SUCCESS;99
1;EventManagerAddBikesToStation;49999;SUCCESS;99
1;EventManagerAddBikesToStation;50080;SUCCESS;99
1;EventManagerAddBikesToStation;50265;SUCCESS;99
1;EventManagerAddBikesToStation;50340;SUCCESS;99
1;EventManagerAddBikesToStation;50498;SUCCESS;140
1;EventManagerAddBikesToStation;50786;SUCCESS;140
1;EventManagerAddBikesToStation;50806;SUCCESS;140
1;EventManagerAddBikesToStation;50816;SUCCESS;140
1;EventManagerAddBikesToStation;50831;SUCCESS;140
1;EventManagerAddBikesToStation;50864;SUCCESS;140
1;EventManagerAddBikesToStation;51428;SUCCESS;99
1;EventManagerAddBikesToStation;51450;SUCCESS;99
1;EventManagerAddBikesToStation;51612;SUCCESS;99
1;EventManagerAddBikesToStation;51657;SUCCESS;99
1;EventManagerAddBikesToStation;51684;SUCCESS;99
1;EventManagerAddBikesToStation;51830;SUCCESS;99
1;EventManagerAddBikesToStation;51889;SUCCESS;99
1;EventManagerAddBikesToStation;51944;SUCCESS;95
1;EventManagerAddBikesToStation;51986;SUCCESS;95
1;EventManagerAddBikesToStation;52030;SUCCESS;95
1;EventManagerAddBikesToStation;52097;SUCCESS;95
1;EventManagerAddBikesToStation;52101;SUCCESS;95
1;EventManagerAddBikesToStation;52117;SUCCESS;101
1;EventManagerAddBikesToStation;52158;SUCCESS;101
1;EventManagerAddBikesToStation;52199;SUCCESS;101
1;EventManagerTakeBikesFromStation;52200;SUCCESS;135
1;EventManagerTakeBikesFromStation;52200;SUCCESS;135
1;EventManagerTakeBikesFromStation;52200;SUCCESS;135
1;EventManagerTakeBikesFromStation;52200;SUCCESS;135
1;EventManagerTakeBikesFromStation;52200;SUCCESS;135
1;EventManagerAddBikesToStation;52209;SUCCESS;95
1;EventManagerAddBikesToStation;52211;SUCCESS;95
1;EventManagerAddBikesToStation;52234;SUCCESS;101
1;EventManagerAddBikesToStation;52270;SUCCESS;101
1;EventManagerAddBikesToStation;52311;SUCCESS;101
1;EventManagerAddBikesToStation;52321;SUCCESS;72
1;EventManagerAddBikesToStation;52346;SUCCESS;101
1;EventManagerAddBikesToStation;52406;SUCCESS;72
1;EventManagerAddBikesToStation;52408;SUCCESS;101
1;EventManagerAddBikesToStation;52430;SUCCESS;101
1;EventManagerAddBikesToStation;52490;SUCCESS;101
1;EventManagerAddBikesToStation;52513;SUCCESS;109
1;EventManagerAddBikesToStation;52620;SUCCESS;109
1;EventManagerAddBikesToStation;52789;SUCCESS;109
1;EventManagerAddBikesToStation;52855;SUCCESS;95
1;EventManagerAddBikesToStation;52859;SUCCESS;95
1;EventManagerAddBikesToStation;53173;SUCCESS;72
1;EventManagerAddBikesToStation;53217;SUCCESS;72
1;EventManagerAddBikesToStation;53240;SUCCESS;113
1;EventManagerAddBikesToStation;53242;SUCCESS;113
1;EventManagerAddBikesToStation;53324;SUCCESS;72
1;EventManagerAddBikesToStation;53387;SUCCESS;113
1;EventManagerAddBikesToStation;53387;SUCCESS;113
1;EventManagerAddBikesToStation;53388;SUCCESS;113
1;EventManagerAddBikesToStation;53464;SUCCESS;72
1;EventManagerAddBikesToStation;53526;SUCCESS;72
1;EventManagerAddBikesToStation;53529;SUCCESS;115
1;EventManagerAddBikesToStation;53565;SUCCESS;113
1;EventManagerAddBikesToStation;53581;SUCCESS;115
1;EventManagerAddBikesToStation;53592;SUCCESS;113
1;EventManagerAddBikesToStation;53620;SUCCESS;113
1;EventManagerAddBikesToStation;53624;SUCCESS;115
1;EventManagerAddBikesToStation;53669;SUCCESS;115
1;EventManagerAddBikesToStation;53711;SUCCESS;166
1;EventManagerAddBikesToStation;53729;SUCCESS;115
1;EventManagerAddBikesToStation;53734;SUCCESS;166
1;EventManagerAddBikesToStation;53745;SUCCESS;166
1;EventManagerAddBikesToStation;53775;SUCCESS;115
1;EventManagerAddBikesToStation;53859;SUCCESS;166
1;EventManagerAddBikesToStation;53863;SUCCESS;166
1;EventManagerAddBikesToStation;53863;SUCCESS;166
1;EventManagerAddBikesToStation;53904;SUCCESS;166
1;EventManagerAddBikesToStation;53977;SUCCESS;115
1;EventManagerAddBikesToStation;53994;FAIL;115
1;EventManagerAddBikesToStation;54052;FAIL;115
1;EventManagerAddBikesToStation;54087;FAIL;115
1;EventManagerTakeBikesFromStation;55800;SUCCESS;55
1;EventManagerTakeBikesFromStation;55800;SUCCESS;55
1;EventManagerTakeBikesFromStation;55800;SUCCESS;55
1;EventManagerTakeBikesFromStation;55800;SUCCESS;54
1;EventManagerTakeBikesFromStation;55800;SUCCESS;55
1;EventManagerTakeBikesFromStation;55800;SUCCESS;55
1;EventManagerTakeBikesFromStation;55800;SUCCESS;55
1;EventManagerTakeBikesFromStation;55800;SUCCESS;55
1;EventManagerTakeBikesFromStation;55800;SUCCESS;55
1;EventManagerTakeBikesFromStation;55800;SUCCESS;55
1;EventManagerTakeBikesFromStation;55800;SUCCESS;55
1;EventManagerTakeBikesFromStation;55800;SUCCESS;54
1;EventManagerTakeBikesFromStation;55800;SUCCESS;54
1;EventManagerTakeBikesFromStation;55800;SUCCESS;54
1;EventManagerTakeBikesFromStation;55800;SUCCESS;55
1;EventManagerTakeBikesFromStation;55800;SUCCESS;54
1;EventManagerTakeBikesFromStation;55800;SUCCESS;54
1;EventManagerTakeBikesFromStation;55800;SUCCESS;54
1;EventManagerTakeBikesFromStation;55800;SUCCESS;54
1;EventManagerTakeBikesFromStation;55800;SUCCESS;54
1;EventManagerTakeBikesFromStation;55800;SUCCESS;54
1;EventManagerAddBikesToStation;57120;SUCCESS;108
1;EventManagerAddBikesToStation;57178;SUCCESS;108
1;EventManagerAddBikesToStation;57221;SUCCESS;108
1;EventManagerAddBikesToStation;57264;SUCCESS;108
1;EventManagerAddBikesToStation;57399;SUCCESS;108
1;EventManagerAddBikesToStation;57407;SUCCESS;108
1;EventManagerAddBikesToStation;57419;SUCCESS;108
1;EventManagerAddBikesToStation;58114;SUCCESS;92
1;EventManagerAddBikesToStation;58139;SUCCESS;92
1;EventManagerAddBikesToStation;58338;SUCCESS;92
1;EventManagerAddBikesToStation;58383;SUCCESS;92
1;EventManagerAddBikesToStation;58959;SUCCESS;92
1;EventManagerAddBikesToStation;59002;SUCCESS;92
1;EventManagerAddBikesToStation;59020;SUCCESS;92
1;EventManagerAddBikesToStation;59049;SUCCESS;92
1;EventManagerTakeBikesFromStation;59400;SUCCESS;2
1;EventManagerTakeBikesFromStation;59400;SUCCESS;41
1;EventManagerTakeBikesFromStation;59400;SUCCESS;45
1;EventManagerTakeBikesFromStation;59400;SUCCESS;45
1;EventManagerTakeBikesFromStation;59400;SUCCESS;1
1;EventManagerTakeBikesFromStation;59400;SUCCESS;2
1;EventManagerTakeBikesFromStation;59400;SUCCESS;2
1;EventManagerTakeBikesFromStation;59400;SUCCESS;2
1;EventManagerTakeBikesFromStation;59400;SUCCESS;2
1;EventManagerTakeBikesFromStation;59400;SUCCESS;43
1;EventManagerTakeBikesFromStation;59400;SUCCESS;43
1;EventManagerTakeBikesFromStation;59400;SUCCESS;43
1;EventManagerTakeBikesFromStation;59400;SUCCESS;1
1;EventManagerTakeBikesFromStation;59400;SUCCESS;1
1;EventManagerTakeBikesFromStation;59400;SUCCESS;43
1;EventManagerTakeBikesFromStation;59400;SUCCESS;1
1;EventManagerTakeBikesFromStation;59400;SUCCESS;43
1;EventManagerTakeBikesFromStation;59400;SUCCESS;1
1;EventManagerTakeBikesFromStation;59400;SUCCESS;1
1;EventManagerTakeBikesFromStation;59400;SUCCESS;43
1;EventManagerTakeBikesFromStation;59400;SUCCESS;43
1;EventManagerTakeBikesFromStation;59400;SUCCESS;2
1;EventManagerTakeBikesFromStation;59400;SUCCESS;2
1;EventManagerTakeBikesFromStation;59400;SUCCESS;2
1;EventManagerTakeBikesFromStation;59400;SUCCESS;2
1;EventManagerTakeBikesFromStation;59400;SUCCESS;43
1;EventManagerTakeBikesFromStation;59400;SUCCESS;43
1;EventManagerTakeBikesFromStation;59400;SUCCESS;41
1;EventManagerTakeBikesFromStation;59400;SUCCESS;2
1;EventManagerTakeBikesFromStation;59400;SUCCESS;2
1;EventManagerTakeBikesFromStation;59400;SUCCESS;41
1;EventManagerTakeBikesFromStation;59400;SUCCESS;2
1;EventManagerTakeBikesFromStation;59400;SUCCESS;41
1;EventManagerTakeBikesFromStation;59400;SUCCESS;41
1;EventManagerTakeBikesFromStation;59400;SUCCESS;41
1;EventManagerTakeBikesFromStation;59400;SUCCESS;45
1;EventManagerTakeBikesFromStation;59400;SUCCESS;45
1;EventManagerTakeBikesFromStation;59400;SUCCESS;45
1;EventManagerTakeBikesFromStation;59400;SUCCESS;45
1;EventManagerTakeBikesFromStation;59400;SUCCESS;45
1;EventManagerTakeBikesFromStation;59400;SUCCESS;45
1;EventManagerTakeBikesFromStation;59400;SUCCESS;1
1;EventManagerTakeBikesFromStation;59400;SUCCESS;45
1;EventManagerTakeBikesFromStation;59400;SUCCESS;2
1;EventManagerTakeBikesFromStation;59400;SUCCESS;43
1;EventManagerTakeBikesFromStation;59400;SUCCESS;41
1;EventManagerAddBikesToStation;59880;SUCCESS;110
1;EventManagerAddBikesToStation;59931;SUCCESS;110
1;EventManagerAddBikesToStation;60134;SUCCESS;110
1;EventManagerAddBikesToStation;60137;SUCCESS;110
1;EventManagerAddBikesToStation;60146;SUCCESS;110
1;EventManagerAddBikesToStation;60243;SUCCESS;111
1;EventManagerAddBikesToStation;60248;SUCCESS;110
1;EventManagerAddBikesToStation;60336;SUCCESS;111
1;EventManagerAddBikesToStation;60379;SUCCESS;111
1;EventManagerAddBikesToStation;60638;SUCCESS;111
1;EventManagerAddBikesToStation;60770;SUCCESS;111
1;EventManagerAddBikesToStation;60838;SUCCESS;111
1;EventManagerAddBikesToStation;60891;SUCCESS;90
1;EventManagerAddBikesToStation;60903;SUCCESS;90
1;EventManagerAddBikesToStation;60921;SUCCESS;111
1;EventManagerAddBikesToStation;60927;SUCCESS;90
1;EventManagerAddBikesToStation;60936;SUCCESS;90
1;EventManagerAddBikesToStation;60951;SUCCESS;90
1;EventManagerAddBikesToStation;60981;SUCCESS;90
1;EventManagerAddBikesToStation;61005;SUCCESS;111
1;EventManagerAddBikesToStation;61077;SUCCESS;111
1;EventManagerAddBikesToStation;61146;SUCCESS;111
1;EventManagerAddBikesToStation;61279;SUCCESS;112
1;EventManagerAddBikesToStation;61288;SUCCESS;90
1;EventManagerAddBikesToStation;61307;SUCCESS;90
1;EventManagerAddBikesToStation;61597;SUCCESS;74
1;EventManagerAddBikesToStation;61610;SUCCESS;74
1;EventManagerAddBikesToStation;61658;SUCCESS;113
1;EventManagerAddBikesToStation;61735;SUCCESS;113
1;EventManagerAddBikesToStation;61817;SUCCESS;113
1;EventManagerAddBikesToStation;61893;SUCCESS;113
1;EventManagerAddBikesToStation;61972;SUCCESS;113
1;EventManagerAddBikesToStation;62039;SUCCESS;113
1;EventManagerAddBikesToStation;62162;SUCCESS;74
1;EventManagerAddBikesToStation;62194;SUCCESS;74
1;EventManagerAddBikesToStation;62200;SUCCESS;113
1;EventManagerAddBikesToStation;62270;SUCCESS;74
1;EventManagerAddBikesToStation;62277;SUCCESS;113
1;EventManagerAddBikesToStation;62300;SUCCESS;74
1;EventManagerAddBikesToStation;62313;SUCCESS;74
1;EventManagerAddBikesToStation;62324;SUCCESS;74
1;EventManagerAddBikesToStation;62327;SUCCESS;74
1;EventManagerAddBikesToStation;62355;SUCCESS;113
1;EventManagerTakeBikesFromStation;63000;SUCCESS;10
1;EventManagerTakeBikesFromStation;63000;SUCCESS;49
1;EventManagerTakeBikesFromStation;63000;SUCCESS;49
1;EventManagerTakeBikesFromStation;63000;SUCCESS;10
1;EventManagerTakeBikesFromStation;63000;SUCCESS;49
1;EventManagerTakeBikesFromStation;63000;SUCCESS;10
1;EventManagerTakeBikesFromStation;63000;SUCCESS;49
1;EventManagerTakeBikesFromStation;63000;SUCCESS;10
1;EventManagerTakeBikesFromStation;63000;SUCCESS;10
1;EventManagerTakeBikesFromStation;63000;SUCCESS;10
1;EventManagerTakeBikesFromStation;63000;SUCCESS;10
1;EventManagerTakeBikesFromStation;63000;SUCCESS;87
1;EventManagerTakeBikesFromStation;63000;SUCCESS;10
1;EventManagerTakeBikesFromStation;63000;SUCCESS;49
1;EventManagerTakeBikesFromStation;63000;SUCCESS;10
1;EventManagerTakeBikesFromStation;63000;SUCCESS;49
1;EventManagerTakeBikesFromStation;63000;SUCCESS;87
1;EventManagerTakeBikesFromStation;63000;SUCCESS;49
1;EventManagerTakeBikesFromStation;63000;SUCCESS;87
1;EventManagerTakeBikesFromStation;63000;SUCCESS;49
1;EventManagerTakeBikesFromStation;63000;SUCCESS;87
1;EventManagerTakeBikesFromStation;63000;SUCCESS;87
1;EventManagerTakeBikesFromStation;63000;SUCCESS;77
1;EventManagerTakeBikesFromStation;63000;SUCCESS;77
1;EventManagerTakeBikesFromStation;63000;SUCCESS;77
1;EventManagerTakeBikesFromStation;63000;SUCCESS;77
1;EventManagerTakeBikesFromStation;63000;SUCCESS;77
1;EventManagerTakeBikesFromStation;63000;SUCCESS;77
1;EventManagerTakeBikesFromStation;63000;SUCCESS;53
1;EventManagerTakeBikesFromStation;63000;SUCCESS;53
1;EventManagerTakeBikesFromStation;63000;SUCCESS;53
1;EventManagerTakeBikesFromStation;63000;SUCCESS;53
1;EventManagerTakeBikesFromStation;63000;SUCCESS;53
1;EventManagerTakeBikesFromStation;63000;SUCCESS;10
1;EventManagerTakeBikesFromStation;63000;SUCCESS;133
1;EventManagerTakeBikesFromStation;63000;SUCCESS;133
1;EventManagerTakeBikesFromStation;63000;SUCCESS;133
1;EventManagerTakeBikesFromStation;63000;SUCCESS;133
1;EventManagerTakeBikesFromStation;63000;SUCCESS;133
1;EventManagerTakeBikesFromStation;63000;SUCCESS;133
1;EventManagerTakeBikesFromStation;63000;SUCCESS;133
1;EventManagerTakeBikesFromStation;63000;SUCCESS;49
1;EventManagerTakeBikesFromStation;63000;SUCCESS;77
1;EventManagerTakeBikesFromStation;63000;SUCCESS;77
1;EventManagerTakeBikesFromStation;63000;SUCCESS;53
1;EventManagerTakeBikesFromStation;63000;SUCCESS;49
1;EventManagerTakeBikesFromStation;63000;SUCCESS;77
1;EventManagerTakeBikesFromStation;63000;SUCCESS;53
1;EventManagerTakeBikesFromStation;63000;SUCCESS;53
1;EventManagerTakeBikesFromStation;63000;SUCCESS;77
1;EventManagerTakeBikesFromStation;63000;SUCCESS;53
1;EventManagerTakeBikesFromStation;63000;SUCCESS;87
1;EventManagerTakeBikesFromStation;63000;SUCCESS;49
1;EventManagerTakeBikesFromStation;63000;SUCCESS;87
1;EventManagerTakeBikesFromStation;63000;SUCCESS;53
1;EventManagerAddBikesToStation;63541;SUCCESS;105
1;EventManagerAddBikesToStation;63675;SUCCESS;124
1;EventManagerAddBikesToStation;63801;SUCCESS;105
1;EventManagerAddBikesToStation;63848;SUCCESS;105
1;EventManagerAddBikesToStation;63870;SUCCESS;105
1;EventManagerAddBikesToStation;63890;SUCCESS;105
1;EventManagerAddBikesToStation;63907;SUCCESS;105
1;EventManagerAddBikesToStation;63920;SUCCESS;105
1;EventManagerAddBikesToStation;63970;SUCCESS;123
1;EventManagerAddBikesToStation;63972;SUCCESS;124
1;EventManagerAddBikesToStation;64005;SUCCESS;124
1;EventManagerAddBikesToStation;64063;SUCCESS;124
1;EventManagerAddBikesToStation;64094;SUCCESS;124
1;EventManagerAddBikesToStation;64163;SUCCESS;124
1;EventManagerAddBikesToStation;64190;SUCCESS;123
1;EventManagerAddBikesToStation;64242;SUCCESS;91
1;EventManagerAddBikesToStation;64308;SUCCESS;91
1;EventManagerAddBikesToStation;64379;SUCCESS;91
1;EventManagerAddBikesToStation;64453;SUCCESS;105
1;EventManagerAddBikesToStation;64615;SUCCESS;103
1;EventManagerAddBikesToStation;64632;SUCCESS;103
1;EventManagerAddBikesToStation;64652;SUCCESS;91
1;EventManagerAddBikesToStation;64659;SUCCESS;103
1;EventManagerAddBikesToStation;64671;SUCCESS;91
1;EventManagerAddBikesToStation;64674;SUCCESS;103
1;EventManagerAddBikesToStation;64695;SUCCESS;103
1;EventManagerAddBikesToStation;64715;SUCCESS;103
1;EventManagerAddBikesToStation;64733;SUCCESS;91
1;EventManagerAddBikesToStation;64743;SUCCESS;103
1;EventManagerAddBikesToStation;64753;SUCCESS;103
1;EventManagerAddBikesToStation;64785;SUCCESS;103
1;EventManagerAddBikesToStation;64881;SUCCESS;91
1;EventManagerAddBikesToStation;64922;SUCCESS;91
1;EventManagerAddBikesToStation;64962;SUCCESS;91
1;EventManagerAddBikesToStation;64982;SUCCESS;91
1;EventManagerAddBikesToStation;65110;SUCCESS;17
1;EventManagerAddBikesToStation;65159;SUCCESS;17
1;EventManagerAddBikesToStation;65363;SUCCESS;17
1;EventManagerAddBikesToStation;65758;SUCCESS;17
1;EventManagerAddBikesToStation;65760;SUCCESS;17
1;EventManagerAddBikesToStation;66323;SUCCESS;64
1;EventManagerAddBikesToStation;66333;SUCCESS;64
1;EventManagerAddBikesToStation;66365;SUCCESS;64
1;EventManagerAddBikesToStation;66399;SUCCESS;64
1;EventManagerTakeBikesFromStation;66600;SUCCESS;83
1;EventManagerTakeBikesFromStation;66600;SUCCESS;65
1;EventManagerTakeBikesFromStation;66600;SUCCESS;83
1;EventManagerTakeBikesFromStation;66600;SUCCESS;135
1;EventManagerTakeBikesFromStation;66600;SUCCESS;135
1;EventManagerTakeBikesFromStation;66600;SUCCESS;65
1;EventManagerTakeBikesFromStation;66600;SUCCESS;135
1;EventManagerTakeBikesFromStation;66600;SUCCESS;65
1;EventManagerTakeBikesFromStation;66600;SUCCESS;65
1;EventManagerTakeBikesFromStation;66600;SUCCESS;133
1;EventManagerTakeBikesFromStation;66600;SUCCESS;83
1;EventManagerTakeBikesFromStation;66600;SUCCESS;66
1;EventManagerTakeBikesFromStation;66600;SUCCESS;66
1;EventManagerTakeBikesFromStation;66600;SUCCESS;66
1;EventManagerTakeBikesFromStation;66600;SUCCESS;66
1;EventManagerTakeBikesFromStation;66600;SUCCESS;65
1;EventManagerTakeBikesFromStation;66600;SUCCESS;66
1;EventManagerTakeBikesFromStation;66600;SUCCESS;65
1;EventManagerTakeBikesFromStation;66600;SUCCESS;135
1;EventManagerTakeBikesFromStation;66600;SUCCESS;65
1;EventManagerTakeBikesFromStation;66600;SUCCESS;65
1;EventManagerTakeBikesFromStation;66600;SUCCESS;135
1;EventManagerTakeBikesFromStation;66600;SUCCESS;135
1;EventManagerTakeBikesFromStation;66600;SUCCESS;135
1;EventManagerTakeBikesFromStation;66600;SUCCESS;135
1;EventManagerTakeBikesFromStation;66600;SUCCESS;82
1;EventManagerTakeBikesFromStation;66600;SUCCESS;83
1;EventManagerTakeBikesFromStation;66600;SUCCESS;65
1;EventManagerTakeBikesFromStation;66600;SUCCESS;83
1;EventManagerTakeBikesFromStation;66600;SUCCESS;135
1;EventManagerTakeBikesFromStation;66600;SUCCESS;83
1;EventManagerTakeBikesFromStation;66600;SUCCESS;66
1;EventManagerTakeBikesFromStation;66600;SUCCESS;66
1;EventManagerTakeBikesFromStation;66600;SUCCESS;83
1;EventManagerTakeBikesFromStation;66600;SUCCESS;83
1;EventManagerTakeBikesFromStation;66600;SUCCESS;66
1;EventManagerTakeBikesFromStation;66600;SUCCESS;135
1;EventManagerTakeBikesFromStation;66600;SUCCESS;65
1;EventManagerTakeBikesFromStation;66600;SUCCESS;65
1;EventManagerTakeBikesFromStation;66600;SUCCESS;65
1;EventManagerTakeBikesFromStation;66600;SUCCESS;83
1;EventManagerTakeBikesFromStation;66600;SUCCESS;133
1;EventManagerAddBikesToStation;66607;SUCCESS;98
1;EventManagerAddBikesToStation;66628;SUCCESS;64
1;EventManagerAddBikesToStation;66663;SUCCESS;64
1;EventManagerAddBikesToStation;66674;SUCCESS;64
1;EventManagerAddBikesToStation;66686;SUCCESS;64
1;EventManagerAddBikesToStation;66733;SUCCESS;98
1;EventManagerAddBikesToStation;66779;SUCCESS;64
1;EventManagerAddBikesToStation;66818;SUCCESS;64
1;EventManagerAddBikesToStation;66953;SUCCESS;98
1;EventManagerAddBikesToStation;66976;SUCCESS;98
1;EventManagerAddBikesToStation;67109;SUCCESS;98
1;EventManagerAddBikesToStation;67235;SUCCESS;98
1;EventManagerAddBikesToStation;67678;SUCCESS;148
1;EventManagerAddBikesToStation;67736;SUCCESS;148
1;EventManagerAddBikesToStation;67796;SUCCESS;104
1;EventManagerAddBikesToStation;67803;SUCCESS;148
1;EventManagerAddBikesToStation;67808;SUCCESS;104
1;EventManagerAddBikesToStation;67846;SUCCESS;104
1;EventManagerAddBikesToStation;67852;SUCCESS;104
1;EventManagerAddBikesToStation;67901;SUCCESS;104
1;EventManagerAddBikesToStation;67913;SUCCESS;104
1;EventManagerAddBikesToStation;67976;SUCCESS;104
1;EventManagerAddBikesToStation;68010;SUCCESS;104
1;EventManagerAddBikesToStation;68339;SUCCESS;107
1;EventManagerAddBikesToStation;68408;SUCCESS;104
1;EventManagerAddBikesToStation;68471;SUCCESS;104
1;EventManagerAddBikesToStation;68477;SUCCESS;104
1;EventManagerAddBikesToStation;68613;SUCCESS;162
1;EventManagerAddBikesToStation;68756;SUCCESS;162
1;EventManagerAddBikesToStation;68814;SUCCESS;162
1;EventManagerAddBikesToStation;68861;SUCCESS;162
1;EventManagerAddBikesToStation;68894;SUCCESS;152
1;EventManagerAddBikesToStation;68955;SUCCESS;152
1;EventManagerAddBikesToStation;68978;SUCCESS;76
1;EventManagerAddBikesToStation;69027;SUCCESS;76
1;EventManagerAddBikesToStation;69036;SUCCESS;76
1;EventManagerAddBikesToStation;69063;SUCCESS;152
1;EventManagerAddBikesToStation;69077;SUCCESS;76
1;EventManagerAddBikesToStation;69080;SUCCESS;76
1;EventManagerAddBikesToStation;69089;SUCCESS;76
1;EventManagerAddBikesToStation;69089;SUCCESS;152
1;EventManagerAddBikesToStation;69111;SUCCESS;76
1;EventManagerAddBikesToStation;69127;SUCCESS;76
1;EventManagerAddBikesToStation;69142;SUCCESS;76
1;EventManagerAddBikesToStation;69151;SUCCESS;152
